latitude,longitude,altitude,geometry,@id,landuse,name,type,@geometry,imagery_used,created_by,highway,name:fr,wikidata,wikipedia,amenity,religion,operator,resource,substance,name:kn,material,abandoned:landuse,disused,barrier,source,note,loc_name:hi,man_made,addr:housenumber,alt_name,operator:type,natural,hazard,disused:landuse,abandoned:man_made,boundary,contamination,description,informal,old_name
16.9323239,81.9246448,,Point,way/1235147392,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.072826,74.5611636,,Point,way/1236678314,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9360396,81.9327212,,Point,way/1236685492,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9353422,81.9326907,,Point,way/1236685498,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9352977,81.932873,,Point,way/1236685499,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.934599,81.9325635,,Point,way/1236685507,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9345014,81.9329221,,Point,way/1236685508,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9343271,81.9322974,,Point,way/1236685509,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9336149,81.9333611,,Point,way/1236685510,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9330985,81.9320995,,Point,way/1236685511,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9332453,81.9306239,,Point,way/1236685512,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.933053,81.9326803,,Point,way/1236685513,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9332616,81.9328194,,Point,way/1236685514,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.933361,81.9304623,,Point,way/1236685516,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9338968,81.9300514,,Point,way/1236685519,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9338924,81.9303497,,Point,way/1236685520,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9337783,81.9303155,,Point,way/1236685521,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9325895,81.9301645,,Point,way/1236685534,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9933323,80.0885249,,Point,way/1236765218,landfill,Kundrathur Landfill,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.8922551,80.1550249,,Point,way/1237138907,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.934022,81.9319361,,Point,way/1237344447,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9341238,81.9315821,,Point,way/1237344448,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9339709,81.932196,,Point,way/1237344449,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9341769,81.9320993,,Point,way/1237344450,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9344461,81.9317494,,Point,way/1237344451,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9345489,81.9315331,,Point,way/1237344452,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9346488,81.9313554,,Point,way/1237344453,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.933631,81.9311955,,Point,way/1237344462,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9339159,81.9309038,,Point,way/1237344463,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9338312,81.9323064,,Point,way/1237344464,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9333373,81.9314687,,Point,way/1237344465,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.933248,81.930988,,Point,way/1237344466,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9330619,81.9315291,,Point,way/1237344467,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9334125,81.9328039,,Point,way/1237344468,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9329462,81.931448,,Point,way/1237344470,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9332416,81.9311856,,Point,way/1237344471,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9332352,81.9312748,,Point,way/1237344472,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.932785,81.9314463,,Point,way/1237344488,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9326783,81.9314178,,Point,way/1237344489,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9326712,81.9316324,,Point,way/1237344490,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.932383,81.931922,,Point,way/1237344521,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9318851,81.9316647,,Point,way/1237344527,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9320117,81.9307122,,Point,way/1237344538,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9318601,81.9313218,,Point,way/1237344563,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9316666,81.9304745,,Point,way/1237344574,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9316194,81.9308397,,Point,way/1237344575,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9313245,81.9317643,,Point,way/1237344586,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9313805,81.9314581,,Point,way/1237344591,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9362602,81.9304025,,Point,way/1237350131,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9370401,81.9307658,,Point,way/1237350134,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9372136,81.9310502,,Point,way/1237350135,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9359517,81.9305448,,Point,way/1237350136,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9357606,81.9300666,,Point,way/1237350137,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9352811,81.9314021,,Point,way/1237350149,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9353788,81.9318458,,Point,way/1237350150,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9352885,81.9317973,,Point,way/1237350151,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9356596,81.9308137,,Point,way/1237350157,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9355425,81.9307238,,Point,way/1237350158,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9357219,81.9302663,,Point,way/1237350159,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9355528,81.9301027,,Point,way/1237350161,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9355521,81.9297883,,Point,way/1237350162,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.936597,81.9302583,,Point,way/1237350173,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9366895,81.9303923,,Point,way/1237350174,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9357691,81.931144,,Point,way/1237350175,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9360914,81.9302976,,Point,way/1237350197,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9360613,81.9303458,,Point,way/1237350198,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9360495,81.9303929,,Point,way/1237350199,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9359874,81.9318095,,Point,way/1237350204,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9362032,81.9296999,,Point,way/1237367889,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9362853,81.9293233,,Point,way/1237367907,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9361541,81.9290965,,Point,way/1237367908,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9362365,81.9290355,,Point,way/1237367910,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.936323,81.9289385,,Point,way/1237367911,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9361709,81.9288985,,Point,way/1237367914,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9367813,81.928975,,Point,way/1237367923,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9364884,81.9288117,,Point,way/1237367931,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9368542,81.9288142,,Point,way/1237367938,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9358599,81.9286121,,Point,way/1237574870,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9364601,81.9286227,,Point,way/1238013788,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.935761,81.928659,,Point,way/1238013797,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9356338,81.9286797,,Point,way/1238013798,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9359536,81.9286368,,Point,way/1238013800,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9349992,81.9288267,,Point,way/1238013815,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9357842,81.9293842,,Point,way/1238013840,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9352531,81.9294353,,Point,way/1238013869,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9343787,81.9288925,,Point,way/1238013902,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9339036,81.9293605,,Point,way/1238013919,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9328895,81.9291524,,Point,way/1238013957,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9327688,81.9291414,,Point,way/1238013960,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9326576,81.929564,,Point,way/1238013962,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9320535,81.9290912,,Point,way/1238013971,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9320693,81.9296919,,Point,way/1238955421,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9322094,81.9297191,,Point,way/1238955424,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9321737,81.9299125,,Point,way/1238955426,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9327099,81.9299227,,Point,way/1238955429,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9326391,81.9299501,,Point,way/1238955430,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.8862321,75.3455431,,Point,way/1241916349,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19.2877916,72.7943226,,Point,way/1258941019,landfill,MBMC Dumping Ground,,center,,,,,,,,,MBMC,,,,,,,,,,,,,,,,,,,,,,,
15.7038465,73.7948361,,Point,way/1260469582,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9.9920562,76.366932,,Point,way/1262085027,landfill,Bhramapuram Solid waste treatment plant,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23.7447721,68.8040578,,Point,way/1264555199,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1425592,77.6328794,,Point,way/1272011977,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.8839448,82.5719333,,Point,way/1272568046,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26.4562268,92.8843344,,Point,way/1275552264,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.7735449,77.5187923,,Point,way/1278046469,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,
25.6098811,91.8715221,,Point,way/1283241727,landfill,MARTEN,,center,,,,,,,,,GOVT.,,,,,,,,,,,,,,,,,,,,,,,
12.8916833,77.6042209,,Point,way/1286560384,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.8047347,77.9750467,,Point,way/1292312057,landfill,LANDS,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9294702,81.9296145,,Point,way/1314946181,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0355458,69.1842261,,Point,way/1319296212,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.0352573,69.1836106,,Point,way/1319296213,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30.6805784,76.8820463,,Point,way/1319691656,landfill,Sector 23 Dumping Ground,,center,,,,,,,,,Municipal Corporation Panchkula,,,,,,,,,,,,,,,,,,,,,,,
16.9923138,81.9919227,,Point,way/1324036780,landfill,Uncultivated land,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.1712227,81.0352176,,Point,way/1324599077,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.9068335,81.0214472,,Point,way/1324616028,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1453181,77.6364018,,Point,way/1327871160,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.9415395,88.6333638,,Point,way/1329615369,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1945663,69.1851938,,Point,way/1332656125,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1939646,69.2006128,,Point,way/1332689755,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1933392,69.2016004,,Point,way/1332689756,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.137136,77.6306096,,Point,way/1333647471,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1360332,77.6304453,,Point,way/1333647472,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1695867,69.2887948,,Point,way/1333790341,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.1838774,69.2348178,,Point,way/1334354155,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.182209,69.2179139,,Point,way/1334364243,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6184147,73.8345346,,Point,way/1335290741,landfill,Illegal Garbage Dumping Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5945042,73.8077744,,Point,way/1341216716,landfill,Illegal Trash Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1049814,77.6458579,,Point,way/1341457440,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1019474,77.6481016,,Point,way/1341457441,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.1112745,77.6514476,,Point,way/1341457586,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5931372,73.8251264,,Point,way/1341467090,landfill,Illegal Waste Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2115713,69.0101199,,Point,way/1341926585,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.2399256,68.9713237,,Point,way/1343832216,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.4994391,76.1475599,,Point,way/1347614835,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,hazard,,,,
15.5917831,73.7407419,,Point,way/1352056990,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9943257,77.608579,,Point,way/1354135994,landfill,Leaf Compost,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5976205,73.8176235,,Point,way/1355622228,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6094739,73.8108285,,Point,way/1359588100,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6058509,73.8122257,,Point,way/1359588105,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28.329533,76.8857713,,Point,way/1360551212,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5886498,73.8140831,,Point,way/1360871674,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5880082,73.8095764,,Point,way/1360883892,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5873478,73.8093574,,Point,way/1360883898,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.587145,73.8103459,,Point,way/1360883908,landfill,Market Dumpyard,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6107609,73.8285228,,Point,way/1361059851,landfill,Illegal Garbage Dumping Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5977234,73.7505251,,Point,way/1361341050,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6108711,73.8103829,,Point,way/1362276487,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16.4357831,80.9807716,,Point,way/1364305716,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.611655,73.8032398,,Point,way/1364411613,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.2287106,79.6303325,,Point,way/1364447127,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5793395,73.8352598,,Point,way/1368281244,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1724798,79.8117095,,Point,way/1374154050,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.1117353,79.8024002,,Point,way/1374154053,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5908349,73.8216028,,Point,way/1374619093,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5921988,73.8226306,,Point,way/1374619105,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6024635,73.8228325,,Point,way/1374619106,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5918649,73.8221432,,Point,way/1374619127,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.601812,73.7507572,,Point,way/1375593803,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5955698,73.8153104,,Point,way/1376060718,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22.6477922,88.3952423,,Point,way/1376621003,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6006182,73.8102985,,Point,way/1376651393,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5996086,73.8111461,,Point,way/1376651398,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.4246271,75.7214587,,Point,way/1378701490,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.5610715,74.0306908,,Point,way/1379870550,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.2585701,74.0168976,,Point,way/1379881167,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.6009281,73.8033803,,Point,way/1380922476,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.4823951,73.9635927,,Point,way/1381591509,landfill,,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.4445121,73.8569934,,Point,way/1382750448,landfill,Illegal Dump Site,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.9717615,72.8495948,,Point,way/1386099085,landfill,Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.9726443,72.8522703,,Point,way/1386099086,landfill,Dump,,center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12.9928006,77.6632169,,Point,node/3451690400,landfill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.0558652,74.4031276,,Point,node/5936065429,landfill,And garbage incinerator,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25.3019305,91.6943667,,Point,node/7113644816,landfill,Garbage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34.1037546,74.7953864,,Point,node/9116862044,landfill,Muslim Specified Wakaf Properties Land,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
